customerID,Churn_Probability
3521-HTQTV,3.0
3744-ZBHON,28.000000000000004
3373-DIUUN,1.0
8383-SGHJU,2.0
7607-QKKTJ,0.0
7707-PYBBH,1.0
8984-HPEMB,0.0
4349-GFQHK,82.0
4139-DETXS,0.0
9779-DPNEJ,38.0
9805-FILKB,5.0
5793-YOLJN,10.0
0673-IGUQO,52.0
4123-FCVCB,30.0
8819-IMISP,61.0
7802-EFKNY,63.0
8311-UEUAB,0.0
5858-EAFCZ,47.0
8035-BUYVG,97.0
1163-ONYEY,2.0
9787-XVQIU,88.0
8945-MUQUF,87.0
5656-MJEFC,1.0
6082-OQFBA,1.0
8051-HJRLT,87.0
8974-OVACP,37.0
4010-YLMVT,1.0
1379-FRVEB,31.0
8612-GXIDD,2.0
6288-CHQJB,0.0
8160-HOWOX,33.0
3023-GFLBR,70.0
6648-INWPS,26.0
4223-BKEOR,2.0
4079-VTGLK,1.0
1763-WQFUK,52.0
1391-UBDAR,24.0
8894-JVDCV,0.0
2023-VQFDL,19.0
1345-GKDZZ,17.0
2014-MKGMH,1.0
5628-FCGYG,61.0
2560-WBWXF,1.0
0248-IPDFW,64.0
7978-DKUQH,21.0
4335-UPJSI,1.0
0524-IAVZO,70.0
2737-YNGYW,85.0
1784-EZDKJ,0.0
9297-FVVDH,0.0
8007-YYPWD,4.0
7101-HRBLJ,0.0
5159-YFPKQ,77.0
6635-CPNUN,2.0
4021-RQSNY,99.0
5453-YBTWV,0.0
5039-LZRQT,2.0
2931-VUVJN,54.0
9061-TIHDA,55.00000000000001
8699-ASUFO,72.0
6418-PIQSP,1.0
8220-OCUFY,4.0
3995-WFCSM,59.0
1895-QTKDO,49.0
2038-OEQZH,59.0
1178-PZGAB,3.0
7927-AUXBZ,49.0
2626-VEEWG,0.0
2878-RMWXY,0.0
1657-DYMBM,4.0
7311-MQJCH,9.0
7375-WMVMT,0.0
1136-XGEQU,1.0
2530-FMFXO,0.0
6844-DZKRF,56.00000000000001
4695-WJZUE,95.0
7619-ODSGN,34.0
5970-GHJAW,1.0
8879-XUAHX,0.0
3689-MOZGR,43.0
4195-PNGZS,0.0
5003-XZWWO,0.0
3988-RQIXO,99.0
7622-FWGEW,48.0
6922-NCEDI,5.0
2514-GINMM,91.0
9891-NQDBD,3.0
6131-IUNXN,5.0
8548-AWOFC,2.0
9798-DRYDS,5.0
8532-UEFWH,2.0
6296-DDOOR,6.0
7951-VRDVK,1.0
5931-FLJJF,56.00000000000001
4815-YOSUK,0.0
2659-VXMWZ,99.0
0380-NEAVX,1.0
3207-OYBWH,94.0
4285-GYRQC,97.0
7216-EWTRS,96.0
4365-MSDYN,35.0
7036-TYDEC,0.0
5802-ADBRC,0.0
8076-FEZKJ,5.0
5197-YPYBZ,2.0
8337-MSSXB,98.0
4312-GVYNH,0.0
8495-LJDFO,0.0
0839-JTCUD,0.0
5494-WOZRZ,0.0
1302-UHBDD,9.0
2234-EOFPT,0.0
8619-IJNDK,0.0
8378-LKJAF,1.0
8182-BJDSI,96.0
2528-HFYZX,64.0
1153-GNOLC,5.0
3298-QEICA,2.0
0788-DXBFY,8.0
3597-YASZG,0.0
3496-LFSZU,68.0
5242-UOWHD,1.0
2482-CZGBB,66.0
6479-SZPLM,1.0
8097-VBQTZ,56.99999999999999
4500-HKANN,1.0
9917-KWRBE,1.0
3420-ZDBMA,39.0
2212-LYASK,2.0
1393-IMKZG,78.0
8069-RHUXK,1.0
3398-GCPMU,0.0
2908-WGAXL,2.0
3378-AJRAO,7.000000000000001
1013-QCWAM,1.0
0866-QLSIR,98.0
6050-FFXES,0.0
7181-BQYBV,91.0
0362-RAOQO,1.0
9554-DFKIC,8.0
5527-ACHSO,30.0
0829-DDVLK,2.0
1399-UBQIU,20.0
1813-JLKWR,2.0
0336-PIKEI,0.0
7322-OCWHC,0.0
9537-VHDTA,42.0
4957-TIALW,2.0
2054-PJOCK,1.0
9150-HEPMB,1.0
9030-QGZNL,2.0
6204-IEUXJ,78.0
3126-WQMGH,14.000000000000002
4529-CKBCL,84.0
2506-CLAKW,85.0
7176-WRTNX,0.0
1583-IHQZE,51.0
5732-IKGQH,27.0
9239-GZHZE,0.0
7205-BAIAD,1.0
0151-ONTOV,85.0
4140-MUHUG,82.0
0093-EXYQL,2.0
8064-RAVOH,80.0
0219-QAERP,1.0
0320-JDNQG,99.0
7180-PISOG,82.0
9168-INPSZ,1.0
3571-RFHAR,99.0
0015-UOCOJ,31.0
5334-AFQJB,0.0
2754-SDJRD,73.0
9578-VRMNM,96.0
1587-FKLZB,90.0
6140-QNRQQ,79.0
8963-JLGJT,37.0
4307-KTUMW,96.0
1465-LNTLJ,11.0
5440-FLBQG,99.0
2135-DQWAQ,52.0
4056-QHXHZ,0.0
7470-MCQTK,98.0
7488-MXJIV,88.0
7401-JIXNM,0.0
9339-FIIJL,0.0
2027-FECZV,99.0
2672-DZUOY,82.0
4706-DGAHW,61.0
3870-MQAMG,98.0
6670-MFRPK,1.0
6177-PEVRA,1.0
4800-CZMPC,70.0
4813-HQMGZ,78.0
7579-KKLOE,0.0
7377-DMMRI,63.0
8402-EIVQS,0.0
4947-DSMXK,2.0
7245-NIIWQ,71.0
0002-ORFBO,5.0
3324-OIRTO,0.0
5414-OFQCB,0.0
4967-WPNCF,0.0
8552-OBVRU,1.0
8499-BRXTD,2.0
9154-QDGTH,1.0
8197-BFWVU,0.0
2577-GVSIL,5.0
9367-OIUXP,11.0
6770-UAYGJ,2.0
6463-HHXJR,0.0
7928-VJYAB,36.0
1187-WILMM,0.0
9776-OJUZI,1.0
1306-RPWXZ,1.0
8949-JTMAY,93.0
2774-LVQUS,56.00000000000001
3097-PYWXL,23.0
2266-SJNAT,0.0
0869-PAPRP,39.0
4238-JSSWH,3.0
2972-YDYUW,1.0
1104-FEJAM,5.0
2809-ILCYT,7.000000000000001
5499-ECUTN,2.0
4981-FLTMF,1.0
9121-PHQSR,66.0
3113-IWHLC,28.999999999999996
3211-ILJTT,50.0
4612-THJBS,98.0
4277-BWBML,1.0
4094-NSEDU,98.0
0234-TEVTT,1.0
4304-TSPVK,0.0
1552-AAGRX,5.0
2637-FKFSY,63.0
9796-MVYXX,1.0
7874-ECPQJ,17.0
0020-INWCK,0.0
7089-RKVSZ,5.0
2683-JXWQQ,1.0
9548-ZMVTX,0.0
8739-XNIKG,84.0
9755-JHNMN,0.0
3981-QSVQI,27.0
2789-HQBOU,70.0
9424-CMPOG,2.0
5067-WJEUN,0.0
3450-WXOAT,19.0
9251-WNSOD,0.0
6974-DAFLI,10.0
2616-UUTFK,1.0
7064-JHXCE,0.0
5103-MHMHY,65.0
7989-AWGEH,2.0
4373-VVHQL,62.0
4559-UWIHT,44.0
7268-IGMFD,11.0
1846-XWOQN,85.0
0235-KGSLC,90.0
6650-BWFRT,24.0
9570-KYEUA,0.0
6993-YGFJV,0.0
2712-SYWAY,44.0
0730-BGQGF,0.0
5498-IBWPI,2.0
9101-NTIXF,8.0
0013-SMEOE,0.0
9314-QDMDW,14.000000000000002
9308-ANMVE,5.0
2884-GBPFB,70.0
3757-NJYBX,98.0
3413-DHLPB,0.0
7649-PHJVR,4.0
6114-TCFID,4.0
3787-TRIAL,10.0
2573-GYRUU,1.0
5156-UMKOW,31.0
1247-QBVSH,3.0
6734-GMPVK,59.0
9822-OAOVB,78.0
6161-ERDGD,1.0
1226-JZNKR,10.0
7318-EIVKO,34.0
3771-PZOBW,12.0
5136-KCKGI,96.0
8231-BSWXX,4.0
6486-LHTMA,6.0
4083-BFNYK,1.0
3722-WPXTK,89.0
7389-KBFIT,57.99999999999999
7176-WIONM,28.000000000000004
5141-ZUVBH,40.0
1089-HDMKP,18.0
7623-HKYRK,15.0
0310-SUCIN,0.0
5197-PYEPU,86.0
2929-ERCFZ,97.0
7548-SEPYI,81.0
8835-VSDSE,73.0
6619-RPLQZ,1.0
3275-RHRNE,1.0
3503-TYDAY,31.0
6901-GOGZG,0.0
1623-NLDOT,1.0
7021-XSNYE,3.0
9621-OUPYD,3.0
9898-KZQDZ,99.0
8982-NHAVY,2.0
4307-KWMXE,12.0
0141-YEAYS,18.0
2450-ZKEED,7.000000000000001
3694-DELSO,28.000000000000004
3893-JRNFS,2.0
9603-OAIHC,86.0
1133-KXCGE,2.0
5236-PERKL,97.0
0142-GVYSN,8.0
1049-FYSYG,20.0
7854-FOKSF,81.0
2519-FAKOD,99.0
8406-LNMHF,1.0
1821-BUCWY,0.0
8263-JQAIK,82.0
0023-UYUPN,8.0
8314-DPQHL,7.000000000000001
1465-WCZVT,28.000000000000004
9481-SFCQY,12.0
6360-SVNWV,28.999999999999996
0567-GGCAC,4.0
7089-IVVAZ,88.0
8884-MRNSU,5.0
2171-UDMFD,12.0
9050-IKDZA,82.0
2205-YMZZJ,80.0
9802-CAQUT,0.0
1254-IZEYF,92.0
0187-WZNAB,15.0
9492-TOKRI,93.0
1475-VWVDO,60.0
9221-OTIVJ,99.0
1357-MVDOZ,17.0
7602-MVRMB,0.0
3325-FUYCG,90.0
5908-QMGOE,71.0
1197-BVMVG,77.0
5406-KGRMX,0.0
8481-YYXWG,73.0
5968-HYJRZ,1.0
5198-EFNBM,1.0
7516-GMHUV,1.0
7140-ADSMJ,9.0
2230-XTUWL,1.0
7706-YLMQA,1.0
2585-KTFRE,28.000000000000004
7994-UYIVZ,87.0
2609-IAICY,95.0
1740-CSDJP,86.0
7717-BICXI,1.0
6559-RAKOZ,1.0
2636-OHFMN,72.0
4716-MRVEN,1.0
2143-LJULT,1.0
1323-OOEPC,98.0
3200-MNQTF,0.0
6164-HXUGH,24.0
5630-IXDXV,1.0
0320-DWVTU,0.0
9135-MGVPY,0.0
1212-GLHMD,26.0
7878-JGDKK,39.0
1088-AUUZZ,0.0
0397-GZBBC,73.0
6614-YWYSC,1.0
9588-OZDMQ,68.0
7641-EUYET,99.0
6476-EPYZR,17.0
9921-ZVRHG,96.0
1174-FGIFN,7.000000000000001
6620-HVDUJ,22.0
4701-MLJPN,4.0
1032-MAELW,0.0
7641-TQFHN,41.0
1552-TKMXS,5.0
9206-GVPEQ,48.0
8622-ZLFKO,68.0
1596-BBVTG,56.99999999999999
6188-UXBBR,2.0
2333-KWEWW,1.0
5702-SKUOB,23.0
1134-YWTYF,11.0
6061-GWWAV,1.0
0679-TDGAK,2.0
6585-WCEWR,0.0
9067-YGSCA,1.0
9067-SQTNS,2.0
8433-WXGNA,56.99999999999999
1776-SPBWV,4.0
8735-SDUFN,0.0
9668-PUGNU,4.0
9405-GPBBG,0.0
1926-QUZNN,0.0
3707-GNWHM,81.0
7016-NVRIC,1.0
5829-NVSQN,2.0
9565-AXSMR,2.0
8922-LIEGH,97.0
8869-LIHMK,0.0
8245-UMPYT,51.0
5186-SAMNZ,93.0
0447-RXSGD,9.0
4927-WWOOZ,86.0
5788-YPOEG,0.0
5373-SFODM,70.0
0661-KBKPA,2.0
9081-WWXKP,1.0
0784-ZQJZX,0.0
3133-PZNSR,0.0
5766-ZJYBB,34.0
8931-GJJIQ,83.0
4277-PVRAN,72.0
0022-TCJCI,97.0
0722-SVSFK,73.0
3612-YVGSJ,0.0
9825-YCXWZ,0.0
5397-NSKQG,2.0
8565-HBFNN,0.0
2000-DHJUY,0.0
0203-HHYIJ,23.0
8670-ERCJH,0.0
7758-UJWYS,2.0
2050-ONYDQ,0.0
7055-JCGNI,0.0
0739-UUAJR,0.0
4826-DXMUP,5.0
0952-KMEEH,65.0
7285-KLOTR,7.000000000000001
0654-PQKDW,0.0
7175-NTIXE,3.0
7963-SHNDT,0.0
9796-BPKIW,38.0
0188-GWFLE,12.0
8129-GMVGI,3.0
2882-DDZPG,15.0
3547-LQRIK,8.0
9137-NOQKA,39.0
5843-TTHGI,14.000000000000002
1849-RJYIG,17.0
8868-GAGIO,5.0
4061-UKJWL,50.0
5380-XPJNZ,2.0
8263-QMNTJ,0.0
8178-EYZUO,82.0
3230-JCNZS,0.0
0277-ORXQS,0.0
5130-IEKQT,99.0
3230-WYKIR,86.0
7996-BPXHY,3.0
3227-WLKLI,0.0
0407-BDJKB,87.0
2266-FUBDZ,1.0
8237-ULIXL,0.0
9600-UDOPK,97.0
8216-AZUUZ,26.0
9153-BTBVV,0.0
4074-SJFFA,78.0
3269-ATYWD,56.00000000000001
5186-PEIZU,5.0
1074-AMIOH,1.0
4910-GMJOT,93.0
0354-WYROK,99.0
4361-FEBGN,1.0
7748-UMTRK,11.0
0380-ZCSBI,10.0
7145-FEJWU,47.0
6463-MVYRY,0.0
3969-JQABI,18.0
9624-EGDEQ,1.0
1051-EQPZR,6.0
5849-ASHZJ,1.0
5780-INQIK,45.0
7576-OYWBN,90.0
4526-ZJJTM,3.0
8384-FZBJK,1.0
3750-RNQKR,17.0
0962-CQPWQ,0.0
3096-YXENJ,0.0
1265-BCFEO,0.0
5837-LXSDN,7.000000000000001
5945-AZYHT,6.0
8325-QRPZR,59.0
6384-VMJHP,0.0
2262-SLNVK,84.0
7730-CLDSV,0.0
1135-HIORI,0.0
0164-APGRB,0.0
6481-ESCNL,5.0
1790-NESIO,1.0
1550-EENBN,2.0
5539-TMZLF,93.0
4323-SADQS,55.00000000000001
4446-BZKHU,99.0
5202-IVJNU,31.0
5976-JCJRH,71.0
8198-RKSZG,12.0
0137-OCGAB,81.0
3351-NQLDI,92.0
9297-EONCV,0.0
7593-JNWRU,47.0
4588-YBNIB,43.0
1069-QJOEE,2.0
3336-JORSO,98.0
7799-DSEWS,8.0
8766-PAFNE,0.0
5315-CKEQK,30.0
3130-ICDUP,51.0
0820-FNRNX,8.0
0880-FVFWF,2.0
4611-ANLQC,0.0
4213-HKBJO,6.0
2792-LSHWX,81.0
5028-GZLDO,69.0
0014-BMAQU,1.0
6861-XWTWQ,92.0
9018-PCIOK,1.0
4837-QUSFT,0.0
6877-TJMBR,87.0
9953-ZMKSM,0.0
0907-HQNTS,0.0
7665-NKLAV,1.0
6769-DCQLI,99.0
2433-KMEAS,72.0
4391-LNRXK,3.0
8250-ZNGGW,25.0
2195-ZRVAX,90.0
3550-SAHFP,94.0
2011-TRQYE,97.0
8562-GHPPI,19.0
5893-PYOLZ,20.0
4986-MXSFP,11.0
6131-FOYAS,3.0
3027-YNWZU,0.0
5609-IMCGG,14.000000000000002
4873-ILOLJ,96.0
4727-MCYZG,67.0
9481-WHGWY,0.0
2725-KXXWT,85.0
9565-DJPIB,98.0
4328-VUFWD,4.0
3301-LSLWQ,5.0
7473-ZBDSN,1.0
3166-PNEOF,0.0
5639-NTUPK,15.0
8780-YRMTT,0.0
8348-HFYIV,85.0
5140-FOMCQ,3.0
6242-SGYTS,0.0
8166-ORCHU,1.0
8414-OOEEL,0.0
8454-AATJP,0.0
6849-WLEYG,31.0
4659-NZRUF,89.0
4531-AUZNK,0.0
4191-XOVOM,1.0
2150-OEGBV,1.0
8429-XIBUM,97.0
1855-CFULU,21.0
4878-BUNFV,1.0
1872-EBWSC,1.0
2608-BHKFN,71.0
7026-YMSBE,1.0
7341-LXCAF,81.0
6997-UVGOX,0.0
9674-EHPPG,1.0
9462-MJUAW,54.0
8128-YVJRG,26.0
5440-VHLUL,1.0
5781-BKHOP,0.0
4283-FUTGF,59.0
5213-TWWJU,2.0
1569-TTNYJ,86.0
8628-MFKAX,0.0
2397-BRLOM,68.0
7629-WIXZF,7.000000000000001
5445-GLVOT,54.0
3976-HXHCE,0.0
2466-NEJOJ,8.0
0254-KCJGT,0.0
5472-CVMDX,0.0
6461-SZMCV,0.0
8150-QUDFX,16.0
9508-ILZDG,5.0
2346-DJQTB,28.000000000000004
1697-LYYYX,3.0
1942-OQFRW,39.0
4749-VFKVB,68.0
9640-ZSLDC,4.0
4231-LZUYM,0.0
7598-UAASY,83.0
7938-OUHIO,78.0
8510-AWCXC,99.0
6128-AQBMT,3.0
3594-BDSOA,2.0
0431-APWVY,92.0
5133-VRSAB,20.0
5996-DAOQL,57.99999999999999
6838-YAUVY,0.0
0484-JPBRU,10.0
7883-ROJOC,12.0
0244-LGNFY,0.0
7274-CGTOD,0.0
4295-YURET,0.0
3426-NIYYL,45.0
8225-BTJAU,70.0
4635-EJYPD,1.0
1866-ZSLJM,4.0
4636-TVXVG,2.0
4236-UJPWO,69.0
9392-XBGTD,1.0
3387-VATUS,90.0
6402-SSEJG,2.0
1143-NMNQJ,92.0
1169-SAOCL,1.0
1110-KYLGQ,0.0
9929-PLVPA,13.0
3518-PZXZQ,76.0
2371-JUNGC,12.0
7693-QPEFS,14.000000000000002
0924-BJCRC,1.0
5074-FBGHB,1.0
2351-BKRZW,0.0
4455-BFSPD,1.0
0415-MOSGF,36.0
1724-BQUHA,68.0
3948-KXDUF,0.0
2323-ARSVR,0.0
0815-MFZGM,0.0
4826-XTSOH,93.0
5480-XTFFL,2.0
8295-FHIVV,17.0
2495-INZWQ,70.0
9086-YJYXS,2.0
1179-INLAT,13.0
7909-FIOIY,16.0
4139-SUGLD,43.0
6857-VWJDT,92.0
6351-SCJKT,30.0
5468-BPMMO,14.000000000000002
5624-BQSSA,47.0
0197-PNKNK,2.0
2439-QKJUL,12.0
1194-SPVSP,30.0
9534-NSXEM,1.0
2408-WITXK,82.0
8929-KSWIH,1.0
2250-IVBWA,2.0
1810-MVMAI,1.0
9506-UXUSK,51.0
1229-RCALF,0.0
3572-UOLYZ,18.0
1429-UYJSV,3.0
5577-OTWWW,20.0
6100-QQHEB,94.0
6366-XIVKZ,9.0
3470-OBUET,0.0
2770-NSVDG,19.0
9375-MHRRS,30.0
2634-HCZGT,36.0
7503-QQRVF,72.0
4860-YZGZM,21.0
6599-GZWCM,17.0
2691-NZETQ,82.0
4404-HIBDJ,61.0
5533-NHFRF,41.0
7037-MTYVW,0.0
4760-THGOT,1.0
7295-JOMMD,99.0
4016-BJKTZ,2.0
6584-VQMYT,1.0
9838-BFCQT,0.0
2790-XUYMV,1.0
0581-MDMPW,11.0
5013-SBUIH,97.0
1023-BQXZE,0.0
9163-GHAYE,14.000000000000002
3904-UKFRE,42.0
5353-WILCI,6.0
0709-TVGUR,67.0
0058-EVZWM,1.0
6023-YEBUP,93.0
7209-JCUDS,99.0
7009-PCARS,9.0
0519-DRGTI,4.0
1017-FBQMM,0.0
3001-CBHLQ,98.0
1985-MBRYP,5.0
6158-DWPZT,42.0
9372-TXXPS,0.0
3259-QMXUN,0.0
1015-JPFYW,7.000000000000001
6645-MXQJT,48.0
4360-QRAVE,6.0
8433-WPJTV,0.0
5804-JMYIO,1.0
3763-GCZHZ,95.0
6484-LATFU,0.0
7599-NTMDP,3.0
0772-GYEQQ,46.0
0536-ACXIP,0.0
0936-NQLJU,1.0
4831-EOBFE,83.0
1575-KRZZE,12.0
3251-YMVWZ,14.000000000000002
4102-OQUPX,84.0
9170-GYZJC,97.0
4884-LEVMQ,1.0
8857-CUPFQ,1.0
7610-TVOPG,32.0
3638-DIMPH,6.0
1845-ZLLIG,57.99999999999999
8559-WNQZS,8.0
3999-QGRJH,50.0
1699-UOTXU,0.0
2454-RPBRZ,99.0
0635-WKOLD,2.0
5993-JSUWV,0.0
4518-FZBSX,1.0
5387-ASZNZ,1.0
6988-CJEYV,1.0
2002-MZHWP,47.0
3097-FQTVJ,1.0
5465-BUBFA,1.0
7299-GNVPL,5.0
9743-DQKQW,61.0
1215-VFYVK,34.0
9371-BITHB,2.0
2265-CYWIV,99.0
9093-FPDLG,23.0
0541-FITGH,24.0
6985-HAYWX,27.0
7508-KBIMB,5.0
6838-HVLXG,11.0
2277-DJJDL,1.0
1897-OKVMW,0.0
5485-ITNPC,0.0
0233-FTHAV,4.0
4644-PIZRT,6.0
8922-NPKBJ,1.0
2740-TVLFN,54.0
7771-CFQRQ,1.0
9512-PHSMG,12.0
6963-EZQEE,0.0
2452-KDRRH,1.0
2004-OCQXK,92.0
5027-QPKTE,65.0
4146-SVFUD,47.0
1564-HJUVY,22.0
3617-XLSGQ,0.0
7517-LDMPS,49.0
7244-KXYZN,2.0
5226-NOZFC,25.0
2672-HUYVI,77.0
1400-WIVLL,0.0
7508-MYBOG,72.0
8148-NLEGT,3.0
0148-DCDOS,95.0
8347-GDTMP,0.0
9992-RRAMN,70.0
6746-WAUWT,3.0
0310-MVLET,98.0
0428-IKYCP,7.000000000000001
4550-VBOFE,99.0
2187-PKZAY,42.0
4003-OCTMP,2.0
6652-YFFJO,38.0
7225-IILWY,0.0
5248-RPYWW,0.0
7923-IYJWY,0.0
3170-GWYKC,0.0
5696-QURRL,62.0
7409-KIUTL,85.0
9830-ECLEN,25.0
1732-VHUBQ,49.0
0495-RVCBF,95.0
2668-TZSPS,52.0
7854-EDSSA,78.0
8869-TORSS,71.0
7446-SFAOA,3.0
9522-ZSINC,6.0
8234-GSZYK,2.0
6505-OZNPG,2.0
6164-HAQTX,0.0
0679-IDSTG,95.0
7765-LWVVH,0.0
1658-TJVOA,40.0
0953-LGOVU,11.0
2115-BFTIW,22.0
4692-NNQRU,9.0
7742-MYPGI,44.0
0611-DFXKO,92.0
7780-OTDSO,97.0
9619-GSATL,8.0
5622-UEJFI,5.0
9747-DDZOS,82.0
0674-DGMAQ,2.0
6203-HBZPA,0.0
0484-FFVBJ,4.0
0301-FIDRB,0.0
4139-JPIAM,1.0
2181-TIDSV,1.0
2761-XECQW,35.0
1936-CZAKF,1.0
9453-PATOS,0.0
0564-JJHGS,82.0
3348-CFRNX,91.0
4402-FTBXC,1.0
1428-GTBJJ,68.0
2931-XIQBR,0.0
0106-UGRDO,0.0
5542-TBBWB,93.0
1930-QPBVZ,0.0
2606-PKWJB,0.0
5322-ZSMZY,3.0
8059-UDZFY,2.0
7740-BTPUX,0.0
5220-AGAAX,0.0
0208-BPQEJ,30.0
9435-JMLSX,0.0
3352-ALMCK,1.0
5312-IRCFR,11.0
5294-IMHHT,1.0
8802-UNOJF,98.0
6313-GIDIT,91.0
6176-YJWAS,0.0
5310-NOOVA,4.0
4526-EXKKN,3.0
5311-IHLEI,13.0
3987-KQDDU,40.0
3404-JNXAX,54.0
5131-PONJI,1.0
2845-AFFTX,97.0
3489-VSFRD,2.0
3345-JHUEO,20.0
5815-HGGHV,3.0
5260-UMPWX,5.0
2249-YPRNG,97.0
7410-YTJIK,57.99999999999999
4626-GYCZP,85.0
5649-RXQTV,1.0
2674-MIAHT,67.0
2576-HXMPA,19.0
7587-AOVVU,57.99999999999999
5590-BYNII,95.0
6898-MDLZW,18.0
3237-AJGEH,63.0
4707-YNOQA,5.0
9357-UJRUN,13.0
1591-NFNLQ,36.0
8648-PFRMP,54.0
7663-CUXZB,0.0
0258-NOKBL,32.0
1163-VIPRI,0.0
2815-CPTUL,54.0
9348-ROUAI,0.0
9443-JUBUO,0.0
0596-BQCEQ,97.0
1481-ZUWZA,88.0
3043-TYBNO,35.0
4830-FAXFM,5.0
5906-BFOZT,47.0
2960-NKRSO,9.0
8996-ZROXE,3.0
5598-IKHQQ,0.0
0397-ZXWQF,0.0
5266-PFRQK,3.0
4674-HGNUA,0.0
6765-MBQNU,4.0
9786-IJYDL,0.0
1303-SRDOK,6.0
3769-MHZNV,2.0
6295-OSINB,10.0
3308-MHOOC,45.0
2309-OSFEU,65.0
2207-QPJED,7.000000000000001
4177-JPDFU,9.0
2239-CFOUJ,32.0
8046-DNVTL,0.0
2209-XADXF,61.0
6620-JDYNW,6.0
1891-FZYSA,98.0
4770-UEZOX,69.0
1038-RQOST,4.0
7613-LLQFO,74.0
4568-TTZRT,12.0
9513-DXHDA,1.0
2640-PMGFL,55.00000000000001
3801-HMYNL,82.0
0516-QREYC,4.0
9685-WKZGT,75.0
6022-UGGSO,66.0
8084-OIVBS,2.0
8896-BQTTI,25.0
3865-QBWSJ,14.000000000000002
3352-RICWQ,2.0
2160-GPFXD,1.0
2065-MMKGR,5.0
5857-TYBCJ,4.0
1498-NHTLT,0.0
4484-CGXFK,67.0
1402-PTHGN,2.0
4176-RELJR,1.0
6214-EDAKZ,30.0
5199-FPUSP,6.0
6377-KSLXC,16.0
1796-JANOW,17.0
0238-WHBIQ,0.0
8735-NBLWT,13.0
6651-RLGGM,0.0
6127-ISGTU,76.0
1614-JBEBI,13.0
8740-XLHDR,42.0
1208-DNHLN,37.0
1761-AEZZR,94.0
3923-CSIHK,73.0
5696-EXCYS,1.0
5795-KTGUD,0.0
7120-RFMVS,90.0
7924-GJZFI,41.0
4702-HDRKD,0.0
8512-WIWYV,2.0
5897-ZYEKH,0.0
5456-ITGIC,0.0
7317-GGVPB,86.0
1406-PUQVY,56.00000000000001
1322-AGOQM,52.0
3677-IYRBF,92.0
5692-FPTAH,72.0
9114-AAFQH,1.0
8715-KKTFG,0.0
1550-LOAHA,99.0
1728-BQDMA,55.00000000000001
0268-QKIWO,35.0
0876-WDUUZ,76.0
5117-ZSMHQ,0.0
5151-HQRDG,5.0
0960-HUWBM,0.0
6465-GSRCL,1.0
0617-FHSGK,34.0
0263-FJTQO,1.0
7319-ZNRTR,3.0
2858-MOFSQ,5.0
7503-EPSZW,0.0
7089-XXAYG,9.0
8118-LSUEL,95.0
8070-AAWZP,12.0
1666-JXLKU,2.0
7855-DIWPO,44.0
5133-POWUA,70.0
5652-MSDEY,61.0
7005-CCBKV,98.0
1810-BOHSY,0.0
1784-BXEFA,11.0
7351-MHQVU,19.0
9224-VTYID,0.0
9500-IWPXQ,0.0
5762-TJXGK,0.0
4504-YOULA,4.0
5569-IDSEY,0.0
4250-FDVOU,7.000000000000001
7284-ZZLOH,1.0
5277-ZLOOR,93.0
2141-RRYGO,96.0
1777-JYQPJ,50.0
6376-GAHQE,79.0
3401-URHDA,2.0
1599-EAHXY,1.0
8631-XVRZL,3.0
5052-PNLOS,99.0
3853-LYGAM,13.0
6979-ZNSFF,81.0
5751-USDBL,0.0
5680-LQOGP,0.0
2386-LAHRK,77.0
8189-DUKMV,9.0
6032-IGALN,72.0
9931-DCEZH,4.0
1898-JSNDC,21.0
0315-LVCRK,27.0
3911-RSNHI,0.0
2410-CIYFZ,9.0
4248-HCETZ,97.0
5505-OVWQW,2.0
7271-AJDTL,34.0
1867-TJHTS,7.000000000000001
0516-WJVXC,32.0
9174-FKWZE,60.0
6860-YRJZP,72.0
4429-WYGFR,13.0
2817-LVCPP,2.0
5038-ETMLM,0.0
5056-FIMPT,25.0
4521-WFJAI,6.0
6569-KTMDU,28.000000000000004
8809-RIHDD,82.0
8809-XKHMD,0.0
0396-YCHWO,3.0
0867-LDTTC,39.0
4822-NGOCH,98.0
9391-DXGGG,1.0
9844-FELAJ,0.0
2122-SZZZD,1.0
5307-DZCVC,78.0
3148-AOIQT,0.0
8679-JOEVF,39.0
8395-ETZKQ,2.0
6692-YQHXC,30.0
3889-VWBID,0.0
5222-JCXZT,15.0
9754-CLVZW,28.000000000000004
1432-FPAXX,49.0
2739-CCZMB,12.0
7080-TNUWP,0.0
0496-AHOOK,4.0
8336-TAVKX,0.0
2468-SJFLM,74.0
3181-VTHOE,0.0
7168-HDQHG,10.0
4803-AXVYP,91.0
3884-HCSWG,55.00000000000001
4567-AKPIA,0.0
5077-DXTCG,76.0
1142-WACZW,63.0
7901-HXJVA,19.0
5649-ANRML,88.0
4892-VLANZ,34.0
5924-IFQTT,11.0
7968-QUXNS,17.0
2919-HBCJO,79.0
4236-XPXAV,84.0
8903-WMRNW,15.0
2452-SNHFZ,17.0
3629-WEAAM,18.0
6029-CSMJE,25.0
7993-NQLJE,20.0
9909-DFRJA,1.0
9099-FTUHS,59.0
0581-BXBUB,28.999999999999996
4962-CHQPW,1.0
9467-ROOLM,4.0
3030-YZADT,27.0
7410-KTVFV,18.0
5150-ITWWB,75.0
2253-KPMNB,0.0
1345-ZUKID,3.0
6429-SHBCB,6.0
9281-OFDMF,2.0
2603-HVKCG,2.0
